country,glacier_name,glacier_id,outline_id,year,time_system,begin_date,begin_date_unc,midseason_date,midseason_date_unc,end_date,end_date_unc,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,ela_position,ela,ela_unc,aar,area,investigators,agencies,references,remarks
NO,AUSTDALSBREEN,321,,1990,,1989-10-11,0.0,1990-05-01,0.0,1990-10-19,0.0,3.662,,-2.723,,0.938,,on,1315,,0.9,11183000,Tron Laumann (402) | Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1991,,1990-10-19,0.0,1991-04-30,0.0,1991-09-28,0.0,1.655,,-1.651,,0.003,,on,1420,,0.73,11183000,Tron Laumann (402) | Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1992,,1991-09-28,0.0,1992-04-16,0.0,1992-09-19,0.0,2.797,,-2.262,,0.535,,on,1375,,0.82,11183000,Jon Ove Methlie Hagen (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1993,,1992-09-19,0.0,1993-05-01,0.0,1993-09-14,0.0,2.603,,-1.777,,0.825,,on,1321,,0.89,11183000,Jon Ove Methlie Hagen (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1994,,1993-09-14,0.0,1994-05-04,0.0,1994-09-20,0.0,1.8,,-1.873,,-0.072,,on,1425,,0.73,11183000,Jon Ove Methlie Hagen (416) | G. Atterås (402),402. Norwegian Water Resources and Energy Directorate | 416. University of Oslo > Department of Physical Geography,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192 p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1995,,1994-09-20,0.0,1995-04-25,0.0,1995-09-30,0.0,2.714,,-2.096,,0.618,,on,1358,,0.83,11183000,Jon Ove Methlie Hagen (416) | G. Atterås (402),402. Norwegian Water Resources and Energy Directorate | 416. University of Oslo > Department of Physical Geography,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192 p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1996,,1995-09-30,0.0,1996-05-08,0.0,1996-09-15,0.0,1.203,,-2.292,,-1.089,,on,1566,,0.24,11183000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1997,,1996-09-15,0.0,1997-05-20,0.0,1997-09-27,0.0,2.674,,-3.224,,-0.55,,on,1450,,0.63,11183000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1998,,1997-09-27,0.0,1998-05-14,0.0,1998-09-22,0.0,2.205,,-2.051,,0.153,,on,1407,,0.75,11183000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (1999): Glas. unders. i Norge - 1998, NVE Rap. 5-1999, 119p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,1999,,1998-09-23,0.0,1999-05-04,0.0,1999-09-30,0.0,2.097,,-2.559,,-0.462,,on,1461,,0.62,10629000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2000): Glas. unders. i Norge i 1999, NVE Rap. 2-2000, 140p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2000,,1999-09-30,0.0,2000-04-30,0.0,2000-09-19,0.0,3.02,,-1.96,,1.09,,on,1337,,0.9,10629000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2001): Glac. invest. in Norway in 2000, NVE Report 2-2001, 122p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2001,,2000-09-19,0.0,2001-05-06,0.0,2001-09-20,0.0,1.231,,-2.752,,-1.52,,above,1747,,0,10629000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2001, NVE Report 1-2003, 102p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2002,,2001-09-20,0.0,2002-05-08,0.0,2002-10-07,0.0,2.106,,-4.093,,-1.986,,above,1747,,0,10629000,Sidsel Haug (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2002, NVE Report 3-2003, 92p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2003,,2002-10-01,0.0,2003-06-02,0.0,2003-09-20,0.0,1.605,,-4.055,,-2.45,,above,1747,,0,10629000,Sidsel Haug (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2004): Glac. invest. in Norway in 2003, NVE Report 4-2004, 97p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2004,,2003-09-20,0.0,2004-05-13,0.0,2004-09-30,0.0,1.608,,-2.556,,-0.948,,on,1500,,0.48,10629000,Rune Verpe Engeset (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2005): Glac. invest. in Norway in 2004, NVE Report 2-2005, 90p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2005,,2004-09-30,0.0,2005-06-15,0.0,2005-10-17,0.0,2.845,,-2.767,,0.077,,on,1388,,0.82,10629000,Rune Verpe Engeset (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2006): Glac. invest. in Norway in 2005, NVE Report 2-2006, 91p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2006,,2005-10-17,0.0,2006-05-05,0.0,2006-10-11,0.0,1.333,,-3.364,,-2.03,,above,1747,,0,10629000,Hallgeir Elvehøy (402) | Rune Verpe Engeset (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2007): Glac. invest. in Norway in 2006, NVE Report 1-2007, 99p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2007,,2006-10-11,0.0,2007-05-03,0.0,2007-09-27,0.0,2.477,,-2.281,,0.195,,on,1407,,0.75,10629000,Hallgeir Elvehøy (402) | Rune Verpe Engeset (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen. B. (ed.) (2008): Glac. invest. in Norway in 2007, NVE Report 3-2008, 91p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2008,,2007-09-27,0.0,2008-05-22,0.0,2008-10-30,0.0,2.391,,-2.492,,-0.101,,on,1422,,0.73,10629000,Hallgeir Elvehøy (402) | Rune Verpe Engeset (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2009): Glac. invest. in Norway in 2008, NVE Report 2-2009, 80p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2009,,2008-10-30,0.0,2009-05-15,0.0,2009-10-13,0.0,1.911,,-2.654,,-0.742,,on,1458,,0.62,10629000,Hallgeir Elvehøy (402) | Rune Verpe Engeset (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2010): Glac. invest. in Norway in 2009, NVE Report 2-2010, 97p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2010,,2009-10-13,0.0,2010-06-01,0.0,2010-10-09,0.0,1.019,,-3.046,,-2.026,,above,1747,,0,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016 | Kjøllmoen, B. (ed.) (2011): Glac. invest. in Norway in 2010, NVE Report 3-2011, 89p",Homogenized | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2011,,2010-10-09,0.0,2011-05-04,0.0,2011-10-13,0.0,1.824,,-3.261,,-1.436,,above,1747,,0,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app",Original | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2012,,2011-10-13,0.0,2012-05-10,0.0,2012-10-11,0.0,2.678,,-1.91,,0.768,,on,1368,,0.84,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app",Original | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2013,,2012-10-11,0.0,2013-05-29,0.0,2013-09-25,0.0,1.606,,-3.237,,-1.631,,above,1747,,0,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app",Original | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2014,stratigraphic,2013-09-25,0.0,2014-04-24,0.0,2014-10-02,0.0,2.142,,-3.497,,-1.355,,above,1747,,0,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app",Original | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2015,stratigraphic,2014-10-02,0.0,2015-05-21,0.0,2015-10-14,0.0,2.527,,-1.805,,0.722,,on,1371,,0.81,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app",Original | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2016,combined,2015-10-14,0.0,2016-05-12,0.0,2016-10-05,0.0,2.01,,-3.06,,-1.05,,above,1747,,0,10630000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app",[flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include -120 mm from calving
NO,AUSTDALSBREEN,321,,2017,combined,2016-10-05,0.0,2017-05-10,0.0,2017-10-05,0.0,2.417,,-2.226,,0.191,,on,1410,,0.74,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"B. Kjøllmoen (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2018): Glaciological investigations in Norway in 2017. NVE Report 82 2018, 84 p +app",Minimum date 3. oktober 2017 | [flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2018,combined,2017-10-18,0.0,2018-05-07,0.0,2018-10-26,0.0,1.91,,-3.441,,-1.531,,above,1747,,0,10629000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2019): Glaciological investigations in Norway in 2018. NVE Report 46 2019, 84 p +app",[flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include calving
NO,AUSTDALSBREEN,321,,2019,combined,2018-10-26,0.0,2019-04-30,0.0,2019-09-25,0.0,1.594,,-2.803,,-1.209,,above,1740,,0,10122000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson (2019); Glaciological investigations in Norway 2019. NVE Rapport 34-2020, 86 pp +app",[flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include -201 mm from calving
NO,AUSTDALSBREEN,321,,2020,combined,2019-09-25,0.0,2020-04-21,0.0,2020-10-13,0.0,2.912,,-2.111,,0.801,,on,1375,,0.82,10122000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, K. Melvold (2021); Glaciological investigations in Norway 2020. NVE Rapport 31-2021, 92 pp +app",[flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include -30 mm from calving
NO,AUSTDALSBREEN,321,,2021,combined,2020-10-13,0.0,2021-04-16,0.0,2021-09-28,0.0,1.58,,-3.355,,-1.775,,above,1740,,0,10122000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, S. Storheil. 2022. Glaciological investigations in Norway. NVE Rapport 27 2022, 78 s +app",[flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include -169 mm from calving
NO,AUSTDALSBREEN,321,,2022,combined,2021-09-28,0.0,2022-04-26,0.0,2022-09-20,0.0,2.196,,-2.242,,-0.046,,on,1425,,0.69,10122000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjoellmoen, B. (Ed.), L.M. Andreassen, H. Elvehoey. 2023. Glaciological investigations in Norway 2022. NVE Rapport 23-2023, 97pp +app.",[flag] SUMMER_BALANCE/ANNUAL_BALANCE: Include -52 mm from calving
NO,AUSTDALSBREEN,321,,2023,floating,2022-09-20,0.0,2023-04-19,0.0,2023-09-22,0.0,1.661,,-3.216,,-1.554,,above,1740,,0,10122000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,"Kjoellmoen, B. (Ed.), L.M. Andreassen, H. Elvehoey. 2024. Glaciological investigations in Norway 2023. NVE Rapport 22-2024, 98 pp +app.",[flag] summer_balance/annual_balance: Include -0.211 m due to calving (omitted from elevation bands) | time_system: Time frame is stratigraphic but the reported dates are when measured
NO,AUSTDALSBREEN,321,,2024,other,,,,,,,,,,,-2,,above,1740,,0,10122000,Hallgeir Elvehøy (402),402. Norwegian Water Resources and Energy Directorate,,[flag] Preliminary results | [flag] summer_balance/annual_balance: Include -0.185 m due to calving (omitted from elevation bands)
NO,AUSTRE MEMURUBREEN,1317,,1968,,1967-10-05,0.0,1968-04-12,0.0,1968-09-17,0.0,1.556,,-1.656,,-0.1,,on,1950,,0.46,8745000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017 | Pytte, R. (1969): Glasiologiske undersøkelser i Norge 1968. NVE Rapport 5 1969",Homogenized
NO,AUSTRE MEMURUBREEN,1317,,1969,,1968-09-17,0.0,1969-05-10,0.0,1969-10-02,0.0,0.845,,-2.346,,-1.501,,on,2170,,0.01,8745000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017 | Pytte, R. (ed.) (1970); Glasiologiske undersøkelser i Norge i 1969, NVE Rapport 5-1970, 96 p+app",Homogenized
NO,AUSTRE MEMURUBREEN,1317,,1970,,1969-10-02,0.0,1970-04-01,0.0,1970-10-29,0.0,0.774,,-1.684,,-0.91,,on,2085,,0.12,8745000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017 | Tvede, A. (ed.) (1971); Glasiologiske undersøkelser i Norge i 1970, NVE Rapport 2-1971, 110 p+app",Homogenized
NO,AUSTRE MEMURUBREEN,1317,,1971,,1970-10-29,0.0,1971-05-01,0.0,1971-10-22,0.0,1.16,,-1.483,,-0.323,,on,2000,,0.31,8745000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017 | Tvede, A. (ed.) (1973); Glasiologiske undersøkelser i Norge i 1971, NVE Rapport 2-1973, 110 p",Homogenized
NO,AUSTRE MEMURUBREEN,1317,,1972,,1971-10-22,0.0,1972-04-25,0.0,1972-08-09,0.0,0.987,,-1.565,,-0.578,,on,2055,,0.18,8745000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33 2017 | Tvede, A. (ed.) (1974); Glasiologiske undersøkelser i Norge i 1972, NVE Rapport 1-1974, 99 p",Homogenized
NO,AUSTRE OKSTINDBREEN,324,,1986,,1985-07-02,182.0,,,1986-07-02,182.0,,,,,0.4,,,1290,,0.65,14010000,,,,
NO,AUSTRE OKSTINDBREEN,324,,1987,,1986-09-19,0.0,1987-05-24,0.0,1987-09-15,0.0,2.263,,-1.548,,0.715,,on,1280,,0.77,14010000,Niels Tvis Knudsen (194),194. Aarhus University,,
NO,AUSTRE OKSTINDBREEN,324,,1988,,1987-09-15,0.0,1988-05-22,0.0,1988-09-12,0.0,1.463,,-3.389,,-1.926,,above,1750,,0,14010000,Niels Tvis Knudsen (194),194. Aarhus University,,
NO,AUSTRE OKSTINDBREEN,324,,1989,,1988-09-12,0.0,1989-05-31,0.0,1989-09-17,0.0,3.733,,-2.175,,1.558,,on,1275,,0.78,14010000,Niels Tvis Knudsen (194),194. Aarhus University,,
NO,AUSTRE OKSTINDBREEN,324,,1990,,1989-09-17,0.0,1990-05-06,0.0,1990-09-15,0.0,2.989,,-2.702,,0.287,,on,1310,,0.61,14010000,Niels Tvis Knudsen (194),194. Aarhus University,"Elvehøy, H and N. Haakensen (Eds.). 1992: Glasiologiske undersøkelser i Norge 1990 og 1991. NVE Publikasjon nr. 3 1992",
NO,AUSTRE OKSTINDBREEN,324,,1991,other,1990-09-15,0.0,1991-05-01,0.0,1991-09-11,0.0,1.784,,-2.302,,-0.518,,on,1315,,0.6,14010000,Niels Tvis Knudsen (194),194. Aarhus University,"Elvehøy, H and N. Haakensen (Eds.). 1992: Glasiologiske undersøkelser i Norge 1990 og 1991. NVE Publikasjon nr. 3 1992",
NO,AUSTRE OKSTINDBREEN,324,,1992,other,1991-09-11,0.0,1992-05-06,0.0,1992-09-13,0.0,2.883,,-1.654,,1.23,,on,1260,,0.73,14010000,Jon Ove Methlie Hagen (402),402. Norwegian Water Resources and Energy Directorate,"Haakensen, N. (Ed.). 1995: Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon nr. 08 1995",
NO,AUSTRE OKSTINDBREEN,324,,1993,other,1992-09-13,0.0,1993-05-05,0.0,1993-09-20,0.0,2.199,,-2.006,,0.193,,on,1290,,0.66,14010000,Jon Ove Methlie Hagen (402),402. Norwegian Water Resources and Energy Directorate,"Haakensen, N. (Ed.). 1995: Glasiologiske undersøkelser i Norge 1992 og 1993. NVE Publikasjon nr. 08 1995",
NO,AUSTRE OKSTINDBREEN,324,,1994,other,1993-09-20,0.0,1994-05-10,0.0,1994-09-20,0.0,1.454,,-1.623,,-0.169,,on,1310,,0.62,14010000,Jon Ove Methlie Hagen (416) | G. Atterås (402),402. Norwegian Water Resources and Energy Directorate | 416. University of Oslo > Department of Physical Geography,"Elvehøy, H. et al. 1997: Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon Nr. 19 1997",
NO,AUSTRE OKSTINDBREEN,324,,1995,other,1994-09-20,0.0,1995-05-05,0.0,1995-09-19,0.0,2.25,,-1.792,,0.458,,on,1280,,0.62,14010000,Jon Ove Methlie Hagen (416) | G. Atterås (402),402. Norwegian Water Resources and Energy Directorate | 416. University of Oslo > Department of Physical Geography,"Elvehøy, H. et al. 1997: Glasiologiske undersøkelser i Norge 1994 og 1995. NVE Publikasjon Nr. 19 1997",
NO,AUSTRE OKSTINDBREEN,324,,1996,other,1995-09-19,0.0,1996-05-06,0.0,1996-09-17,0.0,1.621,,-1.922,,-0.301,,on,1330,,0.57,14010000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.). 1998: Glasiologiske undersøkelser i Norge 1996 og 1997. NVE Rapport 20 1998",
NO,AUSTRE OKSTINDBREEN,324,,1997,other,1996-09-17,0.0,1997-05-01,0.0,,,2.6,,,,,,,,,,14010000,Erik Roland (402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (Ed.). 1998: Glasiologiske undersøkelser i Norge 1996 og 1997. NVE Rapport 20 1998",
NO,BLAABREAN,3964,,1962,,1961-07-02,182.0,,,1962-07-02,182.0,1.15,,-0.35,,0.8,,below,1550,,,,,,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app",
NO,BLAABREAN,3964,,1963,,1962-07-02,182.0,,,1963-07-02,182.0,0.85,,-1.71,,-0.86,,,1970,,,,,,"Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app",
NO,BLAABREEN,10423,,1963,,,,1963-04-27,0.0,1963-10-02,0.0,1.145,,-3.441,,-2.296,,above,1602,,0,2309000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017 | Østrem, G. and O. Liestøl (eds.) (1964) Glasiologiske undersøkelser i Norge 1963, Norsk Polarinstitutt Meddelelser 90, 1964, 59 p",Homogenized
NO,BLAABREEN,10423,,1964,,1963-10-02,0.0,1964-05-04,0.0,1964-10-04,0.0,1.929,,-1.761,,0.168,,on,1375,,0.63,2309000,(402),402. Norwegian Water Resources and Energy Directorate,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017 | Østrem, G. and O. Liestøl (eds.) (1964) Glasio-hydrologiske undersøkelser i Norge 1964, NVE Meddelelser 14, 1964, 90 p",Originally Blåbreen and Ruklebreen was calculated together for the period 1964-68. | Homogenized
